leaf	side	base	verdict
643	a	3641	continue
643	a	3741	continue
643	a	3844	continue
643	a	3945	continue
643	a	4045	continue
643	a	4148	continue
643	a	4247	continue
643	a	4349	continue
643	a	4451	continue
643	a	4552	continue
643	a	4654	continue
643	a	4755	continue
643	a	4857	continue
643	a	4959	continue
643	a	5060	continue
643	a	5161	continue
643	a	5264	continue
643	a	5364	continue
643	a	5468	continue
643	a	5569	continue
643	a	5670	continue
643	a	5771	continue
643	a	5873	continue
643	a	5976	continue
643	a	6075	continue
643	a	6177	continue
643	b	406	continue
643	b	510	continue
643	b	609	continue
643	b	708	continue
643	b	809	continue
643	b	910	continue
643	b	1013	continue
643	b	1113	continue
643	b	1213	continue
643	b	1316	continue
643	b	1417	continue
643	b	1517	continue
643	b	1622	continue
643	b	1720	continue
643	b	1820	continue
643	b	1922	continue
643	b	2023	continue
643	b	2124	continue
643	b	2224	continue
643	b	2326	continue
643	b	2428	continue
643	b	2528	continue
643	b	2631	continue
643	b	2731	continue
643	b	2832	continue
643	b	2934	continue
643	b	3034	continue
643	b	3135	continue
643	b	3237	continue
643	b	3455	start
643	b	3560	continue
643	b	3662	continue
643	b	3763	continue
643	b	3882	start
643	b	3987	continue
643	b	4087	continue
643	b	4326	start
643	b	4550	start
643	b	4654	continue
643	b	4758	start
643	b	4860	continue
643	b	4959	continue
643	b	5060	continue
643	b	5160	continue
643	b	5262	continue
643	b	5365	continue
643	b	5465	continue
643	b	5569	continue
643	b	5669	continue
643	b	5770	continue
643	b	5870	continue
643	b	5973	continue
643	b	6075	continue
643	b	6176	continue
644	a	408	continue
644	a	509	continue
644	a	611	continue
644	a	712	continue
644	a	813	continue
644	a	914	continue
644	a	1033	start
644	a	1137	continue
644	a	1239	start
644	a	1458	start
644	a	1581	start
644	a	1683	continue
644	a	1783	continue
644	a	1885	continue
644	a	1986	continue
644	a	2107	start
644	a	2209	continue
644	a	2312	start
644	a	2412	continue
644	a	2513	continue
644	a	2613	continue
644	a	2715	continue
644	a	2816	continue
644	a	2918	continue
644	a	3019	continue
644	a	3121	continue
644	a	3221	continue
644	a	3340	start
644	a	3446	continue
644	a	3545	start
644	a	3649	start
644	a	3750	continue
644	a	3867	start
644	a	3972	continue
644	a	4074	start
644	a	4175	continue
644	a	4293	start
644	a	4396	continue
644	a	4499	start
644	a	4601	continue
644	a	4719	start
644	a	4822	continue
644	a	4943	start
644	a	5170	start
644	a	5271	continue
644	a	5372	continue
644	a	5474	continue
644	a	5575	start
644	a	5677	continue
644	a	5777	continue
644	a	5880	continue
644	a	5981	continue
644	a	6081	continue
644	a	6184	continue
644	b	415	continue
644	b	514	continue
644	b	637	start
644	b	739	continue
644	b	840	continue
644	b	935	continue
644	b	1060	start
644	b	1164	continue
644	b	1403	start
644	b	1508	continue
644	b	1608	continue
644	b	1711	continue
644	b	1811	continue
644	b	1912	continue
644	b	2014	continue
644	b	2115	continue
644	b	2214	continue
644	b	2316	start
644	b	2438	start
644	b	2538	continue
644	b	2640	start
644	b	2759	start
644	b	2864	continue
644	b	2964	continue
644	b	3066	continue
644	b	3205	start
644	b	3310	continue
644	b	3409	start
644	b	3511	continue
644	b	3611	continue
644	b	3813	start
644	b	3914	start
644	b	4037	start
644	b	4156	start
644	b	4259	continue
644	b	4363	start
644	b	4461	continue
644	b	4563	continue
644	b	4664	continue
644	b	4766	continue
644	b	4867	continue
644	b	4967	continue
644	b	5069	continue
644	b	5171	continue
644	b	5271	continue
644	b	5372	continue
644	b	5475	continue
644	b	5576	continue
644	b	5677	continue
644	b	5778	continue
644	b	5878	continue
644	b	5980	continue
644	b	6081	continue
644	b	6183	continue
645	a	448	continue
645	a	548	continue
645	a	649	continue
645	a	750	continue
645	a	851	continue
645	a	953	continue
645	a	1053	continue
645	a	1155	continue
645	a	1257	continue
645	a	1357	continue
645	a	1458	continue
645	a	1560	continue
645	a	1662	continue
645	a	1761	continue
645	a	1863	continue
645	a	1965	continue
645	a	2066	continue
645	a	2167	continue
645	a	2267	continue
645	a	2370	continue
645	a	2471	continue
645	a	2590	start
645	a	2694	continue
645	a	2795	continue
645	a	2896	continue
645	a	2997	continue
645	a	3099	continue
645	a	3200	continue
645	a	3302	continue
645	a	3402	continue
645	a	3503	continue
645	a	3605	continue
645	a	3707	continue
645	a	3807	continue
645	a	3909	continue
645	a	4010	continue
645	a	4129	start
645	a	4234	continue
645	a	4352	start
645	a	4456	continue
645	a	4558	continue
645	a	4658	continue
645	a	4763	continue
645	a	4865	continue
645	a	4965	continue
645	a	5067	continue
645	a	5168	continue
645	a	5270	continue
645	a	5372	continue
645	a	5473	continue
645	a	5575	continue
645	a	5676	continue
645	a	5777	continue
645	a	5916	start
645	a	6020	continue
645	a	6122	continue
645	a	6224	continue
645	b	449	continue
645	b	554	continue
645	b	649	continue
645	b	750	continue
645	b	850	continue
645	b	952	continue
645	b	1052	continue
645	b	1154	continue
645	b	1255	continue
645	b	1355	continue
645	b	1458	continue
645	b	1557	continue
645	b	1658	continue
645	b	1760	continue
645	b	1861	continue
645	b	1981	start
645	b	2082	continue
645	b	2187	continue
645	b	2286	continue
645	b	2386	continue
645	b	2488	continue
645	b	2589	continue
645	b	2691	continue
645	b	2791	continue
645	b	2892	continue
645	b	2994	continue
645	b	3095	continue
645	b	3196	continue
645	b	3335	start
645	b	3439	continue
645	b	3540	continue
645	b	3782	start
645	b	3886	continue
645	b	4024	start
645	b	4128	continue
645	b	4229	continue
645	b	4331	continue
645	b	4434	continue
645	b	4534	continue
645	b	4635	continue
645	b	4737	continue
645	b	4837	continue
645	b	4940	continue
645	b	5041	continue
645	b	5143	continue
645	b	5243	continue
645	b	5344	continue
645	b	5447	continue
645	b	5548	continue
645	b	5649	continue
645	b	5752	continue
645	b	5856	continue
645	b	5991	start
645	b	6100	continue
645	b	6213	start
646	a	537	continue
646	a	654	continue
646	a	782	start
646	a	882	continue
646	a	1022	start
646	a	1123	continue
646	a	1367	start
646	a	1470	continue
646	a	1590	start
646	a	1691	continue
646	a	1790	continue
646	a	1892	continue
646	a	1996	continue
646	a	2098	continue
646	a	2196	continue
646	a	2299	continue
646	a	2400	continue
646	a	2500	continue
646	a	2742	start
646	a	2846	continue
646	a	2948	continue
646	a	3089	start
646	a	3192	continue
646	a	3294	continue
646	a	3435	start
646	a	3541	continue
646	a	3661	start
646	a	3763	start
646	a	3878	start
646	a	3984	continue
646	a	4125	start
646	a	4232	continue
646	a	4367	start
646	a	4477	continue
646	a	4612	start
646	a	4716	continue
646	a	4819	continue
646	a	4919	continue
646	a	5022	continue
646	a	5124	continue
646	a	5226	continue
646	a	5328	continue
646	a	5428	continue
646	a	5531	continue
646	a	5633	continue
646	a	5734	continue
646	a	5957	start
646	a	6064	continue
646	a	6197	start
646	b	521	continue
646	b	623	continue
646	b	741	start
646	b	845	continue
646	b	1046	start
646	b	1165	start
646	b	1270	continue
646	b	1372	continue
646	b	1489	start
646	b	1592	continue
646	b	1731	start
646	b	1974	start
646	b	2078	continue
646	b	2177	continue
646	b	2316	start
646	b	2421	continue
646	b	2521	continue
646	b	2622	continue
646	b	2722	continue
646	b	2824	continue
646	b	2969	start
646	b	3067	continue
646	b	3206	start
646	b	3311	continue
646	b	3409	continue
646	b	3512	continue
646	b	3613	continue
646	b	3714	continue
646	b	3815	continue
646	b	3915	continue
646	b	4018	continue
646	b	4117	continue
646	b	4219	continue
646	b	4319	continue
646	b	4421	continue
646	b	4521	continue
646	b	4624	continue
646	b	4724	continue
646	b	4827	continue
646	b	4928	continue
646	b	5029	continue
646	b	5131	continue
646	b	5233	continue
646	b	5333	continue
646	b	5434	continue
646	b	5536	continue
646	b	5636	continue
646	b	5738	continue
646	b	5974	continue
646	b	6071	start
646	b	6182	continue
647	a	516	start
647	a	659	start
647	a	763	continue
647	a	864	continue
647	a	967	continue
647	a	1067	continue
647	a	1168	continue
647	a	1269	continue
647	a	1372	continue
647	a	1473	continue
647	a	1575	continue
647	a	1676	continue
647	a	1778	continue
647	a	1879	continue
647	a	1980	continue
647	a	2082	continue
647	a	2183	continue
647	a	2284	continue
647	a	2386	continue
647	a	2488	continue
647	a	2588	continue
647	a	2692	continue
647	a	2792	continue
647	a	2893	continue
647	a	2995	continue
647	a	3097	continue
647	a	3199	continue
647	a	3300	continue
647	a	3403	continue
647	a	3503	continue
647	a	3606	continue
647	a	3708	continue
647	a	3809	continue
647	a	3912	continue
647	a	4013	continue
647	a	4115	continue
647	a	4377	start
647	a	4482	continue
647	a	4749	start
647	a	4977	start
647	a	5302	continue
647	a	5403	continue
647	a	5506	continue
647	a	5608	continue
647	a	5710	continue
647	a	5812	continue
647	a	5911	continue
647	a	6051	start
647	a	6150	continue
647	a	6296	start
647	b	518	continue
647	b	615	continue
647	b	745	start
647	b	844	continue
647	b	944	continue
647	b	1041	continue
647	b	1145	continue
647	b	1243	continue
647	b	1343	start
647	b	1468	start
647	b	1563	continue
647	b	1692	start
647	b	1797	continue
647	b	1886	continue
647	b	2015	start
647	b	2122	continue
647	b	2211	continue
647	b	2359	start
647	b	2466	continue
647	b	2567	continue
647	b	2662	continue
647	b	2787	start
647	b	2888	continue
647	b	3017	start
647	b	3114	continue
647	b	3239	start
647	b	3340	continue
647	b	3439	start
647	b	3559	start
647	b	3664	continue
647	b	3766	continue
647	b	3868	continue
647	b	4064	start
647	b	4188	start
647	b	4413	start
647	b	4519	continue
647	b	4617	continue
647	b	4720	start
647	b	4826	continue
647	b	4925	continue
647	b	5045	start
647	b	5150	continue
647	b	5251	continue
647	b	5353	continue
647	b	5469	start
647	b	5797	start
647	b	5902	continue
647	b	6003	continue
647	b	6104	continue
647	b	6206	continue
647	b	6310	continue
648	a	515	continue
648	a	617	continue
648	a	717	continue
648	a	817	continue
648	a	918	continue
648	a	1018	continue
648	a	1121	continue
648	a	1221	continue
648	a	1324	continue
648	a	1421	continue
648	a	1525	continue
648	a	1627	start
648	a	1726	continue
648	a	1827	continue
648	a	1928	continue
648	a	2030	continue
648	a	2131	continue
648	a	2232	continue
648	a	2333	continue
648	a	2434	continue
648	a	2536	continue
648	a	2637	continue
648	a	2742	continue
648	a	2858	start
648	a	3063	start
648	a	3182	start
648	a	3288	start
648	a	3405	start
648	a	3510	continue
648	a	3629	start
648	a	3732	continue
648	a	3833	continue
648	a	3934	start
648	a	4036	continue
648	a	4154	start
648	a	4258	continue
648	a	4360	continue
648	a	4461	continue
648	a	4562	continue
648	a	4664	continue
648	a	4764	start
648	a	4869	continue
648	a	4970	continue
648	a	5070	continue
648	a	5173	start
648	a	5273	continue
648	a	5375	continue
648	a	5475	continue
648	a	5576	continue
648	a	5678	continue
648	a	5780	continue
648	a	5882	continue
648	a	5984	continue
648	a	6084	continue
648	a	6185	start
648	a	6284	start
648	b	494	start
648	b	596	continue
648	b	713	start
648	b	818	continue
648	b	919	continue
648	b	1038	start
648	b	1142	continue
648	b	1261	start
648	b	1364	continue
648	b	1466	continue
648	b	1584	start
648	b	1687	continue
648	b	1805	start
648	b	1910	continue
648	b	2011	continue
648	b	2149	start
648	b	2253	continue
648	b	2355	continue
648	b	2457	continue
648	b	2558	continue
648	b	2659	continue
648	b	2759	continue
648	b	2862	continue
648	b	2961	continue
648	b	3063	continue
648	b	3165	continue
648	b	3265	continue
648	b	3366	continue
648	b	3469	continue
648	b	3585	start
648	b	3690	continue
648	b	3810	start
648	b	3913	continue
648	b	4014	continue
648	b	4117	continue
648	b	4218	continue
648	b	4357	start
648	b	4459	continue
648	b	4562	continue
648	b	4682	start
648	b	4785	continue
648	b	4904	start
648	b	5008	continue
648	b	5225	start
648	b	5333	continue
648	b	5434	continue
648	b	5551	start
648	b	5657	continue
648	b	5756	start
648	b	5862	continue
648	b	5962	start
648	b	6180	start
648	b	6285	continue
649	a	532	continue
649	a	633	continue
649	a	734	continue
649	a	836	start
649	a	937	continue
649	a	1038	continue
649	a	1140	continue
649	a	1484	continue
649	a	1586	continue
649	a	1788	start
649	a	1890	continue
649	a	1992	start
649	a	2092	continue
649	a	2193	continue
649	a	2294	continue
649	a	2396	continue
649	a	2496	continue
649	a	2598	continue
649	a	2700	continue
649	a	2801	continue
649	a	2902	continue
649	a	3004	continue
649	a	3104	continue
649	a	3205	continue
649	a	3307	continue
649	a	3409	continue
649	a	3510	continue
649	a	3612	continue
649	a	3713	continue
649	a	3814	continue
649	a	3916	continue
649	a	4016	continue
649	a	4118	continue
649	a	4219	continue
649	a	4322	continue
649	a	4424	continue
649	a	4525	continue
649	a	4627	continue
649	a	4727	continue
649	a	4849	start
649	a	4952	continue
649	a	5053	continue
649	a	5154	continue
649	a	5256	continue
649	a	5357	continue
649	a	5459	continue
649	a	5596	start
649	a	5704	continue
649	a	5907	start
649	a	6006	continue
649	a	6110	start
649	a	6313	start
649	b	546	continue
649	b	647	continue
649	b	748	continue
649	b	848	continue
649	b	947	continue
649	b	1068	start
649	b	1214	start
649	b	1306	continue
649	b	1453	start
649	b	1552	continue
649	b	1658	start
649	b	1762	continue
649	b	1860	continue
649	b	1960	continue
649	b	2063	continue
649	b	2163	continue
649	b	2265	continue
649	b	2365	continue
649	b	2466	continue
649	b	2570	continue
649	b	2669	continue
649	b	2771	continue
649	b	2872	continue
649	b	2973	continue
649	b	3075	continue
649	b	3175	continue
649	b	3277	continue
649	b	3381	continue
649	b	3478	continue
649	b	3579	continue
649	b	3681	continue
649	b	3782	continue
649	b	3883	continue
649	b	3984	continue
649	b	4087	continue
649	b	4187	continue
649	b	4288	continue
649	b	4390	continue
649	b	4491	continue
649	b	4592	continue
649	b	4696	continue
649	b	4797	continue
649	b	4897	continue
649	b	4998	continue
649	b	5100	continue
649	b	5202	continue
649	b	5303	continue
649	b	5403	continue
649	b	5505	continue
649	b	5605	continue
649	b	5706	continue
649	b	5810	continue
649	b	5910	continue
649	b	6009	continue
649	b	6112	continue
649	b	6213	continue
649	b	6315	continue
650	a	470	continue
650	a	569	continue
650	a	669	continue
650	a	773	continue
650	a	872	continue
650	a	974	continue
650	a	1076	continue
650	a	1177	continue
650	a	1278	continue
650	a	1379	continue
650	a	1479	continue
650	a	1582	continue
650	a	1681	continue
650	a	1783	continue
650	a	1883	continue
650	a	1986	continue
650	a	2087	continue
650	a	2188	continue
650	a	2290	continue
650	a	2389	continue
650	a	2492	continue
650	a	2593	continue
650	a	2693	continue
650	a	2794	continue
650	a	2896	continue
650	a	2998	continue
650	a	3100	continue
650	a	3201	continue
650	a	3304	continue
650	a	3424	start
650	a	3525	continue
650	a	3627	continue
650	a	3728	continue
650	a	3830	continue
650	a	3929	continue
650	a	4031	continue
650	a	4132	continue
650	a	4235	continue
650	a	4336	continue
650	a	4436	continue
650	a	4539	continue
650	a	4640	continue
650	a	4741	continue
650	a	4843	continue
650	a	4944	continue
650	a	5047	continue
650	a	5148	continue
650	a	5248	continue
650	a	5351	continue
650	a	5452	continue
650	a	5554	continue
650	a	5657	continue
650	a	5756	continue
650	a	5856	continue
650	a	5959	continue
650	a	6061	continue
650	a	6161	continue
650	b	461	continue
650	b	562	continue
650	b	662	continue
650	b	767	continue
650	b	885	start
650	b	988	continue
650	b	1088	continue
650	b	1190	continue
650	b	1291	continue
650	b	1393	continue
650	b	1494	continue
650	b	1594	continue
650	b	1698	continue
650	b	1799	start
650	b	1917	start
650	b	2019	continue
650	b	2121	continue
650	b	2222	continue
650	b	2322	continue
650	b	2425	continue
650	b	2525	continue
650	b	2626	continue
650	b	2727	continue
650	b	2828	continue
650	b	2930	continue
650	b	3032	continue
650	b	3154	start
650	b	3255	continue
650	b	3356	continue
650	b	3460	continue
650	b	3576	start
650	b	3680	continue
650	b	3781	continue
650	b	3903	start
650	b	4003	continue
650	b	4105	continue
650	b	4206	continue
650	b	4307	continue
650	b	4407	continue
650	b	4509	continue
650	b	4611	continue
650	b	4712	continue
650	b	4816	continue
650	b	4951	start
650	b	5057	continue
650	b	5199	start
650	b	5321	start
650	b	5422	continue
650	b	5525	continue
650	b	5625	continue
650	b	5726	start
650	b	5843	start
650	b	5950	continue
650	b	6053	continue
650	b	6154	continue
651	a	471	continue
651	a	572	continue
651	a	673	continue
651	a	774	continue
651	a	877	continue
651	a	976	continue
651	a	1115	start
651	a	1221	continue
651	a	1320	continue
651	a	1420	continue
651	a	1543	start
651	a	1647	continue
651	a	1784	start
651	a	1889	continue
651	a	1990	start
651	a	2092	start
651	a	2193	continue
651	a	2293	continue
651	a	2393	continue
651	a	2496	continue
651	a	2596	continue
651	a	2698	continue
651	a	2799	continue
651	a	2900	continue
651	a	3002	continue
651	a	3102	continue
651	a	3204	continue
651	a	3306	continue
651	a	3408	continue
651	a	3509	continue
651	a	3610	continue
651	a	3710	continue
651	a	3811	continue
651	a	3913	continue
651	a	4014	continue
651	a	4116	continue
651	a	4218	continue
651	a	4318	continue
651	a	4420	continue
651	a	4522	continue
651	a	4624	continue
651	a	4724	continue
651	a	4826	continue
651	a	4927	continue
651	a	5030	continue
651	a	5132	continue
651	a	5233	continue
651	a	5334	continue
651	a	5436	continue
651	a	5537	continue
